Date,Price
3/31/20,24.51
3/30/20,24.09
3/27/20,25.15
3/26/20,25.71
3/25/20,27.16
3/24/20,26.2
3/23/20,25.48
3/20/20,22.63
3/19/20,25.91
3/18/20,20.83
3/17/20,27.33
3/16/20,29
3/13/20,32.11
3/12/20,31.98
3/11/20,33.39
3/10/20,34.73
3/9/20,31.47
3/6/20,41.51
3/5/20,46.06
3/4/20,46.95
3/3/20,47.33
3/2/20,46.92
2/28/20,44.94
2/27/20,47.29
2/26/20,48.88
2/25/20,50.06
2/24/20,51.58
2/21/20,53.5
2/20/20,53.88
2/19/20,53.49
2/18/20,52.29
2/17/20,52.2
2/16/20,52.36
2/14/20,52.32
2/13/20,51.66
2/12/20,51.41
2/11/20,50.17
2/10/20,49.78
2/7/20,50.55
2/6/20,51.14
2/5/20,50.92
2/4/20,49.8
2/3/20,50.28
1/31/20,51.68
1/30/20,52.23
1/29/20,53.41
1/28/20,53.52
1/27/20,53.18
1/24/20,54.2
1/23/20,55.61
1/22/20,56.76
1/21/20,58.38
1/20/20,58.73
1/19/20,59.27
1/17/20,58.58
1/16/20,58.53
1/15/20,57.84
1/14/20,58.26
1/13/20,58.08
1/10/20,58.99
1/9/20,59.44
1/8/20,59.46
1/7/20,62.51
1/6/20,63.04
1/3/20,62.82
1/2/20,60.95
1/1/20,61.33
12/31/19,60.77
12/30/19,61.44
12/27/19,61.53
12/26/19,61.48
12/25/19,61.19
12/24/19,60.94
12/23/19,60.35
12/20/19,60.25
12/19/19,61.18
12/18/19,60.85
12/17/19,60.87
12/16/19,60.14
12/13/19,59.98
12/12/19,59.06
12/11/19,58.65
12/10/19,59.14
12/9/19,58.92
12/6/19,59.1
12/5/19,58.34
12/4/19,58.34
12/3/19,56.03
12/2/19,55.91
11/29/19,55.14
11/28/19,58.08
11/27/19,58.05
11/26/19,58.32
11/25/19,57.91
11/22/19,57.66
11/21/19,58.41
11/20/19,57.01
11/19/19,55.35
11/18/19,57.14
11/15/19,57.83
11/14/19,56.88
11/13/19,57.2
11/12/19,56.85
11/11/19,56.9
11/8/19,57.26
11/7/19,57.15
11/6/19,56.38
11/5/19,57.29
11/4/19,56.6
11/1/19,56.27
10/31/19,54.25
10/30/19,55.1
10/29/19,55.68
10/28/19,55.9
10/25/19,56.71
10/24/19,56.27
10/23/19,55.99
10/22/19,54.48
10/21/19,53.51
10/18/19,53.87
10/17/19,54.03
10/16/19,53.45
10/15/19,52.88
10/14/19,53.65
10/11/19,54.78
10/10/19,53.56
10/9/19,52.61
10/8/19,52.62
10/7/19,52.71
10/4/19,52.74
10/3/19,52.36
10/2/19,52.51
10/1/19,53.5
9/30/19,53.98
9/27/19,55.79
9/26/19,56.28
9/25/19,56.32
9/24/19,57.08
9/23/19,58.42
9/20/19,58.09
9/19/19,58.19
9/18/19,58.04
9/17/19,59.1
9/16/19,62.67
9/13/19,54.8
9/12/19,55.05
9/11/19,55.67
9/10/19,57.29
9/9/19,57.73
9/6/19,56.43
9/5/19,56.16
9/4/19,56.1
9/3/19,53.76
9/2/19,54.66
9/1/19,54.8
8/30/19,54.89
8/29/19,56.45
8/28/19,55.6
8/27/19,54.77
8/26/19,53.5
8/23/19,54.02
8/22/19,55.16
8/21/19,55.49
8/20/19,56.13
8/19/19,56.14
8/16/19,54.81
8/15/19,54.42
8/14/19,55.25
8/13/19,57.1
8/12/19,54.85
8/9/19,54.37
8/8/19,52.46
8/7/19,51.03
8/6/19,53.59
8/5/19,54.58
8/2/19,55.67
8/1/19,54.01
7/31/19,58.63
7/30/19,58.11
7/29/19,56.96
7/26/19,56.33
7/25/19,56.16
7/24/19,56
7/23/19,56.85
7/22/19,56.22
7/19/19,55.76
7/18/19,55.42
7/17/19,56.92
7/16/19,57.74
7/15/19,59.68
7/12/19,60.3
7/11/19,60.28
7/10/19,60.52
7/9/19,57.94
7/8/19,57.76
7/5/19,57.59
7/4/19,56.8
7/3/19,57.44
7/2/19,56.34
7/1/19,59.14
6/28/19,58.52
6/27/19,59.49
6/26/19,59.43
6/25/19,57.89
6/24/19,57.93
6/21/19,57.5
6/20/19,57.07
6/19/19,53.97
6/18/19,54.11
6/17/19,52.17
6/14/19,52.77
6/13/19,52.54
6/12/19,51.37
6/11/19,53.52
6/10/19,53.48
6/7/19,54.16
6/6/19,52.73
6/5/19,51.83
6/4/19,53.63
6/3/19,53.38
5/31/19,53.64
5/30/19,56.74
5/29/19,58.95
5/28/19,59.35
5/27/19,59.16
5/26/19,58.77
5/24/19,58.71
5/23/19,57.99
5/22/19,61.5
5/21/19,63.13
5/20/19,63.21
5/17/19,62.92
5/16/19,63.06
5/15/19,62.24
5/14/19,61.96
5/13/19,61.21
5/10/19,61.8
5/9/19,61.81
5/8/19,62.22
5/7/19,61.51
5/6/19,62.37
5/3/19,62.04
5/2/19,61.9
5/1/19,63.69
4/30/19,63.98
4/29/19,63.57
4/26/19,63.38
4/25/19,65.28
4/24/19,65.89
4/23/19,66.24
4/22/19,65.55
4/18/19,64.07
4/17/19,63.87
4/16/19,64.19
4/15/19,63.56
4/12/19,64.02
4/11/19,63.67
4/10/19,64.65
4/9/19,63.96
4/8/19,64.33
4/5/19,63.15
4/4/19,62.19
4/3/19,62.52
4/2/19,62.61
4/1/19,61.71
3/29/19,60.28
3/28/19,59.48
3/27/19,59.61
3/26/19,60.1
3/25/19,59.08
3/22/19,59.29
3/21/19,60.2
3/20/19,60.23
3/19/19,59.29
3/18/19,59.38
3/15/19,58.82
3/14/19,58.91
3/13/19,58.59
3/12/19,57.2
3/11/19,57.12
3/8/19,56.43
3/7/19,57.03
3/6/19,56.62
3/5/19,56.94
3/4/19,56.97
3/1/19,56.19
2/28/19,57.61
2/27/19,57.37
2/26/19,55.97
2/25/19,55.92
2/22/19,57.75
2/21/19,57.46
2/20/19,57.16
2/19/19,56.45
2/18/19,56.27
2/17/19,56.33
2/15/19,55.98
2/14/19,54.79
2/13/19,54.31
2/12/19,53.47
2/11/19,52.78
2/8/19,53.09
2/7/19,53
2/6/19,54.34
2/5/19,54
2/4/19,54.89
2/1/19,55.55
1/31/19,54.04
1/30/19,54.47
1/29/19,53.6
1/28/19,52.29
1/25/19,53.98
1/24/19,53.42
1/23/19,52.92
1/22/19,53.01
1/21/19,54.24
1/20/19,53.65
1/18/19,54.04
1/17/19,52.36
1/16/19,52.61
1/15/19,52.39
1/14/19,50.8
1/11/19,51.91
1/10/19,52.91
1/9/19,52.69
1/8/19,50.11
1/7/19,48.82
1/4/19,48.28
1/3/19,47.4
1/2/19,46.86
1/1/19,45.89
12/31/18,45.72
12/28/18,45.6
12/27/18,44.9
12/26/18,46.54
12/25/18,43.16
12/24/18,42.82
12/21/18,45.89
12/20/18,46.19
12/19/18,48.17
12/18/18,46.6
12/17/18,50.2
12/14/18,51.47
12/13/18,52.83
12/12/18,51.36
12/11/18,51.84
12/10/18,51.2
12/7/18,52.81
12/6/18,51.7
12/5/18,53.12
12/4/18,53.46
12/3/18,53.14
11/30/18,51.09
11/29/18,51.62
11/28/18,50.49
11/27/18,51.73
11/26/18,51.8
11/23/18,50.59
11/22/18,54.02
11/21/18,54.8
11/20/18,53.57
11/19/18,57.2
11/16/18,56.68
11/15/18,56.68
11/14/18,56.44
11/13/18,55.84
11/12/18,60.08
11/9/18,60.36
11/8/18,60.86
11/7/18,61.82
11/6/18,62.34
11/5/18,63.21
11/2/18,63.28
11/1/18,63.81
10/31/18,65.44
10/30/18,66.31
10/29/18,67.21
10/26/18,67.75
10/25/18,67.44
10/24/18,66.96
10/23/18,66.62
10/22/18,69.36
10/19/18,69.28
10/18/18,68.71
10/17/18,69.7
10/16/18,71.76
10/15/18,71.61
10/12/18,71.18
10/11/18,70.81
10/10/18,73.03
10/9/18,74.81
10/8/18,74.17
10/5/18,74.26
10/4/18,74.25
10/3/18,76.24
10/2/18,75.04
10/1/18,75.14
9/28/18,73.06
9/27/18,71.96
9/26/18,71.41
9/25/18,72.1
9/24/18,71.76
9/21/18,70.37
9/20/18,70.32
9/19/18,70.77
9/18/18,69.59
9/17/18,68.68
9/14/18,68.77
9/13/18,68.41
9/12/18,70.16
9/11/18,69.04
9/10/18,67.41
9/7/18,67.55
9/6/18,67.52
9/5/18,68.42
9/4/18,69.56
9/3/18,70.12
9/2/18,69.92
8/31/18,69.37
8/30/18,69.81
8/29/18,69.17
8/28/18,68.22
8/27/18,68.54
8/24/18,68.36
8/23/18,67.53
8/22/18,67.51
8/21/18,65.84
8/20/18,65.42
8/17/18,65.21
8/16/18,64.88
8/15/18,64.46
8/14/18,66.33
8/13/18,66.57
8/10/18,66.94
8/9/18,66.14
8/8/18,66.25
8/7/18,68.33
8/6/18,67.94
8/3/18,67.35
8/2/18,67.66
8/1/18,66.5
7/31/18,67.63
7/30/18,68.95
7/27/18,67.73
7/26/18,68.43
7/25/18,68.01
7/24/18,67.19
7/23/18,66.75
7/20/18,68.26
7/19/18,68.24
7/18/18,67.75
7/17/18,67.16
7/16/18,67.07
7/13/18,69.95
7/12/18,69.35
7/11/18,68.86
7/10/18,72.56
7/9/18,71.98
7/6/18,71.57
7/5/18,70.63
7/4/18,74.13
7/3/18,71.59
7/2/18,71.62
6/29/18,72.46
6/28/18,71.81
6/27/18,71.26
6/26/18,69.28
6/25/18,67.04
6/22/18,67.63
6/21/18,64.86
6/20/18,65.71
6/19/18,64.9
6/18/18,65.69
6/15/18,64.85
6/14/18,66.69
6/13/18,66.52
6/12/18,66.28
6/11/18,66.03
6/8/18,65.67
6/7/18,65.89
6/6/18,64.7
6/5/18,65.46
6/4/18,64.68
6/1/18,65.77
5/31/18,66.91
5/30/18,68.08
5/29/18,66.62
5/28/18,67.05
5/27/18,67.36
5/25/18,67.78
5/24/18,70.58
5/23/18,71.71
5/22/18,72.2
5/21/18,72.35
5/18/18,71.37
5/17/18,71.57
5/16/18,71.56
5/15/18,71.37
5/14/18,70.99
5/11/18,70.68
5/10/18,71.31
5/9/18,71.05
5/8/18,68.97
5/7/18,70.62
5/4/18,69.58
5/3/18,68.26
5/2/18,67.77
5/1/18,67.13
4/30/18,68.48
4/27/18,67.98
4/26/18,68.08
4/25/18,67.92
4/24/18,67.57
4/23/18,68.47
4/20/18,68.4
4/19/18,68.33
4/18/18,68.47
4/17/18,66.51
4/16/18,66.2
4/13/18,67.33
4/12/18,66.95
4/11/18,66.74
4/10/18,65.44
4/9/18,63.43
4/6/18,62.1
4/5/18,63.54
4/4/18,63.33
4/3/18,63.46
4/2/18,62.99
3/29/18,64.87
3/28/18,64.35
3/27/18,65.18
3/26/18,65.41
3/23/18,65.71
3/22/18,64.18
3/21/18,64.95
3/20/18,63.54
3/19/18,62.13
3/16/18,62.41
3/15/18,61.25
3/14/18,61.02
3/13/18,60.75
3/12/18,61.33
3/9/18,61.92
3/8/18,60.06
3/7/18,61.02
3/6/18,62.45
3/5/18,62.39
3/2/18,61.09
3/1/18,60.8
2/28/18,61.47
2/27/18,62.9
2/26/18,63.77
2/23/18,63.41
2/22/18,62.6
2/21/18,61.52
2/20/18,61.79
2/19/18,62.38
2/18/18,61.72
2/16/18,61.55
2/15/18,61.17
2/14/18,60.51
2/13/18,59.03
2/12/18,59.08
2/9/18,58.99
2/8/18,60.94
2/7/18,61.55
2/6/18,63.11
2/5/18,63.83
2/2/18,65.07
2/1/18,65.55
1/31/18,64.56
1/30/18,64.35
1/29/18,65.39
1/26/18,65.97
1/25/18,65.37
1/24/18,65.36
1/23/18,64.31
1/22/18,63.57
1/19/18,63.31
1/18/18,63.89
1/17/18,63.92
1/16/18,63.67
1/15/18,64.73
1/14/18,64.28
1/12/18,64.23
1/11/18,63.68
1/10/18,63.42
1/9/18,62.87
1/8/18,61.72
1/5/18,61.41
1/4/18,61.9
1/3/18,61.55
1/2/18,60.38
1/1/18,60.24
12/29/17,60.44
12/28/17,59.87
12/27/17,59.69
12/26/17,60
12/25/17,58.59
12/22/17,58.54
12/21/17,58.4
12/20/17,58.13
12/19/17,57.56
12/18/17,57.22
12/15/17,57.33
12/14/17,57.08
12/13/17,56.59
12/12/17,57.16
12/11/17,58.05
12/8/17,57.44
12/7/17,56.75
12/6/17,56.03
12/5/17,57.67
12/4/17,57.49
12/1/17,58.38
11/30/17,57.45
11/29/17,57.36
11/28/17,58.05
11/27/17,58.16
11/24/17,58.91
11/23/17,58.38
11/22/17,58.02
11/21/17,56.92
11/20/17,56.42
11/17/17,56.71
11/16/17,55.35
11/15/17,55.52
11/14/17,55.89
11/13/17,56.97
11/10/17,56.98
11/9/17,57.39
11/8/17,57.05
11/7/17,57.43
11/6/17,57.57
11/3/17,55.86
11/2/17,54.77
11/1/17,54.51
10/31/17,54.59
10/30/17,54.37
10/27/17,54.09
10/26/17,52.86
10/25/17,52.43
10/24/17,52.67
10/23/17,52.08
10/20/17,51.84
10/19/17,51.51
10/18/17,52.26
10/17/17,52.11
10/16/17,52.14
10/13/17,51.73
10/12/17,50.93
10/11/17,51.6
10/10/17,51.23
10/9/17,49.93
10/6/17,49.65
10/5/17,51.15
10/4/17,50.32
10/3/17,50.74
10/2/17,50.9
9/29/17,51.95
9/28/17,51.87
9/27/17,52.43
9/26/17,51.88
9/25/17,52.22
9/22/17,50.66
9/21/17,50.55
9/20/17,50.41
9/19/17,49.48
9/18/17,49.91
9/15/17,49.89
9/14/17,49.89
9/13/17,49.3
9/12/17,48.23
9/11/17,48.07
9/8/17,47.48
9/7/17,49.09
9/6/17,49.16
9/5/17,48.66
9/4/17,47.41
9/3/17,47.32
9/1/17,47.29
8/31/17,47.23
8/30/17,45.96
8/29/17,46.44
8/28/17,46.57
8/25/17,47.87
8/24/17,47.43
8/23/17,48.41
8/22/17,47.64
8/21/17,47.37
8/18/17,48.51
8/17/17,47.09
8/16/17,46.78
8/15/17,47.55
8/14/17,47.59
8/11/17,48.82
8/10/17,48.59
8/9/17,49.56
8/8/17,49.17
8/7/17,49.57
8/4/17,49.73
8/3/17,49.19
8/2/17,49.73
8/1/17,49.29
7/31/17,50.26
7/28/17,49.81
7/27/17,49.17
7/26/17,48.85
7/25/17,48.02
7/24/17,46.51
7/21/17,45.95
7/20/17,46.92
7/19/17,47.32
7/18/17,46.59
7/17/17,46.23
7/14/17,46.75
7/13/17,46.25
7/12/17,45.66
7/11/17,45.23
7/10/17,44.6
7/7/17,44.39
7/6/17,45.7
7/5/17,45.34
7/4/17,47.13
7/3/17,47.29
6/30/17,46.29
6/29/17,45.2
6/28/17,44.99
6/27/17,44.49
6/26/17,43.61
6/23/17,43.27
6/22/17,42.97
6/21/17,42.75
6/20/17,43.51
6/19/17,44.43
6/16/17,44.97
6/15/17,44.68
6/14/17,44.93
6/13/17,46.67
6/12/17,46.08
6/9/17,45.83
6/8/17,45.64
6/7/17,45.72
6/6/17,48.19
6/5/17,47.4
6/2/17,47.87
6/1/17,48.6
5/31/17,48.56
5/30/17,49.91
5/29/17,49.97
5/28/17,49.94
5/26/17,50.05
5/25/17,49.14
5/24/17,51.59
5/23/17,51.72
5/22/17,51.13
5/19/17,50.67
5/18/17,49.66
5/17/17,49.41
5/16/17,49
5/15/17,49.16
5/12/17,48.17
5/11/17,48.2
5/10/17,47.7
5/9/17,46.27
5/8/17,46.84
5/5/17,46.6
5/4/17,45.9
5/3/17,48.18
5/2/17,47.99
5/1/17,49.16
4/28/17,49.62
4/27/17,49.31
4/26/17,49.96
4/25/17,49.56
4/24/17,49.23
4/21/17,49.62
4/20/17,50.27
4/19/17,50.44
4/18/17,52.41
4/17/17,52.65
4/13/17,53.18
4/12/17,53.11
4/11/17,53.4
4/10/17,53.08
4/7/17,52.24
4/6/17,51.7
4/5/17,51.15
4/4/17,51.03
4/3/17,50.24
3/31/17,50.6
3/30/17,50.35
3/29/17,49.51
3/28/17,48.37
3/27/17,47.73
3/24/17,47.97
3/23/17,47.7
3/22/17,48.04
3/21/17,47.34
3/20/17,48.22
3/17/17,48.78
3/16/17,48.75
3/15/17,48.86
3/14/17,47.72
3/13/17,48.4
3/10/17,48.49
3/9/17,49.28
3/8/17,50.28
3/7/17,53.14
3/6/17,53.2
3/3/17,53.33
3/2/17,52.61
3/1/17,53.83
2/28/17,54.01
2/27/17,54.05
2/24/17,53.99
2/23/17,54.45
2/22/17,53.59
2/21/17,54.06
2/20/17,53.97
2/19/17,53.79
2/17/17,53.4
2/16/17,53.36
2/15/17,53.11
2/14/17,53.2
2/13/17,52.93
2/10/17,53.86
2/9/17,53
2/8/17,52.34
2/7/17,52.17
2/6/17,53.01
2/3/17,53.83
2/2/17,53.54
2/1/17,53.88
1/31/17,52.81
1/30/17,52.63
1/27/17,53.17
1/26/17,53.78
1/25/17,52.75
1/24/17,53.18
1/23/17,52.75
1/20/17,52.42
1/19/17,51.37
1/18/17,51.08
1/17/17,52.48
1/16/17,52.52
1/15/17,52.45
1/13/17,52.37
1/12/17,53.01
1/11/17,52.25
1/10/17,50.82
1/9/17,51.96
1/6/17,53.99
1/5/17,53.76
1/4/17,53.26
1/3/17,52.33
1/2/17,54.03
