Date,Price
4/27/22,"2,888.99"
4/26/22,"2,810.42"
4/25/22,"3,006.04"
4/24/22,"2,922.03"
4/23/22,"2,931.90"
4/22/22,"2,963.00"
4/21/22,"2,983.95"
4/20/22,"3,076.38"
4/19/22,"3,102.01"
4/18/22,"3,055.64"
4/17/22,"2,989.05"
4/16/22,"3,058.96"
4/15/22,"3,042.01"
4/14/22,"3,021.93"
4/13/22,"3,116.92"
4/12/22,"3,027.25"
4/11/22,"2,978.29"
4/10/22,"3,201.84"
4/9/22,"3,259.35"
4/8/22,"3,193.93"
4/7/22,"3,228.84"
4/6/22,"3,169.58"
4/5/22,"3,406.78"
4/4/22,"3,520.41"
4/3/22,"3,521.10"
4/2/22,"3,442.34"
4/1/22,"3,456.18"
3/31/22,"3,282.35"
3/30/22,"3,385.64"
3/29/22,"3,401.89"
3/28/22,"3,329.38"
3/27/22,"3,297.04"
3/26/22,"3,146.01"
3/25/22,"3,103.51"
3/24/22,"3,109.25"
3/23/22,"3,036.12"
3/22/22,"2,969.64"
3/21/22,"2,891.63"
3/20/22,"2,861.69"
3/19/22,"2,949.92"
3/18/22,"2,939.76"
3/17/22,"2,812.29"
3/16/22,"2,773.94"
3/15/22,"2,617.43"
3/14/22,"2,589.30"
3/13/22,"2,516.75"
3/12/22,"2,569.80"
3/11/22,"2,556.96"
3/10/22,"2,606.50"
3/9/22,"2,726.94"
3/8/22,"2,577.21"
3/7/22,"2,492.53"
3/6/22,"2,549.40"
3/5/22,"2,665.42"
3/4/22,"2,622.15"
3/3/22,"2,834.91"
3/2/22,"2,947.14"
3/1/22,"2,975.81"
2/28/22,"2,922.50"
2/27/22,"2,616.34"
2/26/22,"2,776.96"
2/25/22,"2,767.53"
2/24/22,"2,596.52"
2/23/22,"2,578.15"
2/22/22,"2,636.13"
2/21/22,"2,569.87"
2/20/22,"2,619.32"
2/19/22,"2,763.81"
2/18/22,"2,779.56"
2/17/22,"2,894.03"
2/16/22,"3,118.90"
2/15/22,"3,182.27"
2/14/22,"2,929.31"
2/13/22,"2,870.25"
2/12/22,"2,917.10"
2/11/22,"2,927.63"
2/10/22,"3,071.83"
2/9/22,"3,243.62"
2/8/22,"3,115.88"
2/7/22,"3,140.18"
2/6/22,"3,056.20"
2/5/22,"3,013.81"
2/4/22,"2,994.99"
2/3/22,"2,692.80"
2/2/22,"2,681.00"
2/1/22,"2,787.16"
1/31/22,"2,686.82"
1/30/22,"2,602.77"
1/29/22,"2,600.02"
1/28/22,"2,545.95"
1/27/22,"2,424.66"
1/26/22,"2,461.41"
1/25/22,"2,458.07"
1/24/22,"2,441.01"
1/23/22,"2,540.81"
1/22/22,"2,412.52"
1/21/22,"2,571.29"
1/20/22,"3,004.72"
1/19/22,"3,083.65"
1/18/22,"3,160.15"
1/17/22,"3,209.35"
1/16/22,"3,346.59"
1/15/22,"3,327.74"
1/14/22,"3,307.90"
1/13/22,"3,238.03"
1/12/22,"3,370.89"
1/11/22,"3,237.89"
1/10/22,"3,085.43"
1/9/22,"3,150.30"
1/8/22,"3,080.02"
1/7/22,"3,195.31"
1/6/22,"3,407.77"
1/5/22,"3,535.86"
1/4/22,"3,789.52"
1/3/22,"3,764.24"
1/2/22,"3,830.67"
1/1/22,"3,765.67"
12/31/21,"3,677.85"
12/30/21,"3,709.57"
12/29/21,"3,627.93"
12/28/21,"3,791.69"
12/27/21,"4,036.24"
12/26/21,"4,061.27"
12/25/21,"4,093.14"
12/24/21,"4,043.39"
12/23/21,"4,110.14"
12/22/21,"3,979.54"
12/21/21,"4,016.59"
12/20/21,"3,938.80"
12/19/21,"3,925.34"
12/18/21,"3,959.83"
12/17/21,"3,878.29"
12/16/21,"3,956.62"
12/15/21,"4,019.24"
12/14/21,"3,861.55"
12/13/21,"3,781.94"
12/12/21,"4,131.78"
12/11/21,"4,075.66"
12/10/21,"3,903.48"
12/9/21,"4,107.69"
12/8/21,"4,435.74"
12/7/21,"4,307.08"
12/6/21,"4,353.31"
12/5/21,"4,194.80"
12/4/21,"4,123.46"
12/3/21,"4,219.30"
12/2/21,"4,512.90"
12/1/21,"4,583.28"
11/30/21,"4,628.90"
11/29/21,"4,443.22"
11/28/21,"4,296.98"
11/27/21,"4,094.80"
11/26/21,"4,034.53"
11/25/21,"4,520.30"
11/24/21,"4,273.54"
11/23/21,"4,340.23"
11/22/21,"4,086.95"
11/21/21,"4,268.08"
11/20/21,"4,408.85"
11/19/21,"4,295.43"
11/18/21,"4,001.87"
11/17/21,"4,290.88"
11/16/21,"4,208.16"
11/15/21,"4,562.98"
11/14/21,"4,625.59"
11/13/21,"4,644.61"
11/12/21,"4,667.31"
11/11/21,"4,720.87"
11/10/21,"4,634.03"
11/9/21,"4,731.83"
11/8/21,"4,808.38"
11/7/21,"4,612.06"
11/6/21,"4,517.36"
11/5/21,"4,475.00"
11/4/21,"4,535.11"
11/3/21,"4,602.21"
11/2/21,"4,586.06"
11/1/21,"4,320.85"
10/31/21,"4,287.56"
10/30/21,"4,320.65"
10/29/21,"4,413.70"
10/28/21,"4,284.90"
10/27/21,"3,921.93"
10/26/21,"4,129.51"
10/25/21,"4,219.92"
10/24/21,"4,082.80"
10/23/21,"4,168.85"
10/22/21,"3,970.94"
10/21/21,"4,054.16"
10/20/21,"4,159.89"
10/19/21,"3,876.78"
10/18/21,"3,747.60"
10/17/21,"3,845.47"
10/16/21,"3,827.55"
10/15/21,"3,866.90"
10/14/21,"3,790.41"
10/13/21,"3,607.28"
10/12/21,"3,489.90"
10/11/21,"3,545.06"
10/10/21,"3,415.03"
10/9/21,"3,574.20"
10/8/21,"3,559.42"
10/7/21,"3,586.00"
10/6/21,"3,575.41"
10/5/21,"3,517.26"
10/4/21,"3,382.90"
10/3/21,"3,417.34"
10/2/21,"3,388.97"
10/1/21,"3,309.13"
9/30/21,"3,000.59"
9/29/21,"2,851.50"
9/28/21,"2,807.28"
9/27/21,"2,926.24"
9/26/21,"3,063.51"
9/25/21,"2,922.55"
9/24/21,"2,928.57"
9/23/21,"3,152.92"
9/22/21,"3,077.78"
9/21/21,"2,761.52"
9/20/21,"2,976.05"
9/19/21,"3,329.12"
9/18/21,"3,435.97"
9/17/21,"3,398.65"
9/16/21,"3,569.43"
9/15/21,"3,611.90"
9/14/21,"3,428.87"
9/13/21,"3,284.52"
9/12/21,"3,408.28"
9/11/21,"3,267.33"
9/10/21,"3,207.27"
9/9/21,"3,423.51"
9/8/21,"3,495.10"
9/7/21,"3,423.12"
9/6/21,"3,927.21"
9/5/21,"3,950.62"
9/4/21,"3,884.97"
9/3/21,"3,936.29"
9/2/21,"3,786.19"
9/1/21,"3,832.73"
8/31/21,"3,430.74"
8/30/21,"3,225.67"
8/29/21,"3,222.16"
8/28/21,"3,243.90"
8/27/21,"3,273.58"
8/26/21,"3,093.54"
8/25/21,"3,228.15"
8/24/21,"3,173.26"
8/23/21,"3,319.49"
8/22/21,"3,238.70"
8/21/21,"3,223.96"
8/20/21,"3,284.21"
8/19/21,"3,184.82"
8/18/21,"3,016.91"
8/17/21,"3,014.58"
8/16/21,"3,147.65"
8/15/21,"3,308.87"
8/14/21,"3,264.69"
8/13/21,"3,322.43"
8/12/21,"3,043.61"
8/11/21,"3,163.66"
8/10/21,"3,140.71"
8/9/21,"3,162.93"
8/8/21,"3,012.07"
8/7/21,"3,158.00"
8/6/21,"2,889.43"
8/5/21,"2,827.21"
8/4/21,"2,725.29"
8/3/21,"2,506.65"
8/2/21,"2,608.04"
8/1/21,"2,556.23"
7/31/21,"2,532.19"
7/30/21,"2,460.95"
7/29/21,"2,380.93"
7/28/21,"2,299.11"
7/27/21,"2,300.22"
7/26/21,"2,229.53"
7/25/21,"2,189.79"
7/24/21,"2,151.85"
7/23/21,"2,123.61"
7/22/21,"2,024.58"
7/21/21,"1,994.49"
7/20/21,"1,786.07"
7/19/21,"1,818.07"
7/18/21,"1,892.42"
7/17/21,"1,897.98"
7/16/21,"1,878.20"
7/15/21,"1,917.21"
7/14/21,"1,994.64"
7/13/21,"1,940.72"
7/12/21,"2,035.09"
7/11/21,"2,139.35"
7/10/21,"2,111.12"
7/9/21,"2,145.89"
7/8/21,"2,120.22"
7/7/21,"2,316.57"
7/6/21,"2,322.72"
7/5/21,"2,196.16"
7/4/21,"2,323.22"
7/3/21,"2,224.70"
7/2/21,"2,154.78"
7/1/21,"2,109.11"
6/30/21,"2,273.84"
6/29/21,"2,158.71"
6/28/21,"2,083.09"
6/27/21,"1,979.88"
6/26/21,"1,830.62"
6/25/21,"1,810.57"
6/24/21,"1,989.14"
6/23/21,"1,968.39"
6/22/21,"1,876.66"
6/21/21,"1,891.18"
6/20/21,"2,243.86"
6/19/21,"2,166.91"
6/18/21,"2,229.53"
6/17/21,"2,371.62"
6/16/21,"2,367.28"
6/15/21,"2,543.83"
6/14/21,"2,581.48"
6/13/21,"2,508.27"
6/12/21,"2,368.47"
6/11/21,"2,351.45"
6/10/21,"2,469.97"
6/9/21,"2,606.23"
6/8/21,"2,510.65"
6/7/21,"2,592.63"
6/6/21,"2,713.66"
6/5/21,"2,628.98"
6/4/21,"2,686.50"
6/3/21,"2,853.35"
6/2/21,"2,706.10"
6/1/21,"2,633.67"
5/31/21,"2,708.47"
5/30/21,"2,386.10"
5/29/21,"2,276.07"
5/28/21,"2,414.29"
5/27/21,"2,735.88"
5/26/21,"2,884.66"
5/25/21,"2,705.09"
5/24/21,"2,646.79"
5/23/21,"2,101.34"
5/22/21,"2,291.60"
5/21/21,"2,433.11"
5/20/21,"2,777.55"
5/19/21,"2,435.69"
5/18/21,"3,377.55"
5/17/21,"3,279.68"
5/16/21,"3,582.12"
5/15/21,"3,641.65"
5/14/21,"4,075.38"
5/13/21,"3,719.62"
5/12/21,"3,811.77"
5/11/21,"4,167.78"
5/10/21,"3,947.90"
5/9/21,"3,922.23"
5/8/21,"3,905.55"
5/7/21,"3,481.22"
5/6/21,"3,489.52"
5/5/21,"3,522.76"
5/4/21,"3,286.71"
5/3/21,"3,429.37"
5/2/21,"2,950.33"
5/1/21,"2,944.66"
4/30/21,"2,772.78"
4/29/21,"2,757.36"
4/28/21,"2,746.54"
4/27/21,"2,665.24"
4/26/21,"2,533.12"
4/25/21,"2,316.48"
4/24/21,"2,215.93"
4/23/21,"2,367.31"
4/22/21,"2,401.10"
4/21/21,"2,360.81"
4/20/21,"2,332.14"
4/19/21,"2,160.63"
4/18/21,"2,237.17"
4/17/21,"2,318.33"
4/16/21,"2,423.18"
4/15/21,"2,514.22"
4/14/21,"2,431.56"
4/13/21,"2,299.93"
4/12/21,"2,137.81"
4/11/21,"2,151.42"
4/10/21,"2,133.79"
4/9/21,"2,066.93"
4/8/21,"2,079.92"
4/7/21,"1,961.46"
4/6/21,"2,111.53"
4/5/21,"2,106.41"
4/4/21,"2,075.94"
4/3/21,"2,008.59"
4/2/21,"2,134.55"
4/1/21,"1,967.96"
3/31/21,"1,917.99"
3/30/21,"1,841.01"
3/29/21,"1,816.69"
3/28/21,"1,686.80"
3/27/21,"1,713.01"
3/26/21,"1,698.60"
3/25/21,"1,586.54"
3/24/21,"1,582.38"
3/23/21,"1,667.90"
3/22/21,"1,682.37"
3/21/21,"1,783.72"
3/20/21,"1,804.60"
3/19/21,"1,809.64"
3/18/21,"1,776.08"
3/17/21,"1,823.35"
3/16/21,"1,804.85"
3/15/21,"1,792.38"
3/14/21,"1,849.06"
3/13/21,"1,921.13"
3/12/21,"1,766.90"
3/11/21,"1,825.79"
3/10/21,"1,794.14"
3/9/21,"1,869.10"
3/8/21,"1,831.49"
3/7/21,"1,728.10"
3/6/21,"1,649.19"
3/5/21,"1,530.29"
3/4/21,"1,538.61"
3/3/21,"1,571.05"
3/2/21,"1,488.62"
3/1/21,"1,570.03"
2/28/21,"1,418.76"
2/27/21,"1,458.93"
2/26/21,"1,445.44"
2/25/21,"1,476.15"
2/24/21,"1,623.71"
2/23/21,"1,578.11"
2/22/21,"1,777.28"
2/21/21,"1,933.45"
2/20/21,"1,913.88"
2/19/21,"1,955.59"
2/18/21,"1,934.16"
2/17/21,"1,847.95"
2/16/21,"1,781.69"
2/15/21,"1,778.82"
2/14/21,"1,801.78"
2/13/21,"1,815.49"
2/12/21,"1,841.02"
2/11/21,"1,786.35"
2/10/21,"1,742.09"
2/9/21,"1,770.63"
2/8/21,"1,750.18"
2/7/21,"1,612.99"
2/6/21,"1,676.63"
2/5/21,"1,719.20"
2/4/21,"1,594.00"
2/3/21,"1,664.34"
2/2/21,"1,511.36"
2/1/21,"1,373.40"
1/31/21,"1,312.73"
1/30/21,"1,376.96"
1/29/21,"1,379.30"
1/28/21,"1,328.47"
1/27/21,"1,247.62"
1/26/21,"1,366.27"
1/25/21,"1,317.90"
1/24/21,"1,390.28"
1/23/21,"1,233.40"
1/22/21,"1,234.58"
1/21/21,"1,117.33"
1/20/21,"1,377.53"
1/19/21,"1,372.00"
1/18/21,"1,258.06"
1/17/21,"1,232.64"
1/16/21,"1,228.27"
1/15/21,"1,171.68"
1/14/21,"1,226.17"
1/13/21,"1,128.46"
1/12/21,"1,050.19"
1/11/21,"1,091.47"
1/10/21,"1,256.04"
1/9/21,"1,275.58"
1/8/21,"1,215.73"
1/7/21,"1,224.35"
1/6/21,"1,207.77"
1/5/21,"1,099.52"
1/4/21,"1,042.40"
1/3/21,974.97
1/2/21,774.5
1/1/21,729.12
12/31/20,735.94
12/30/20,751.8
12/29/20,731.76
12/28/20,730.05
12/27/20,683.71
12/26/20,636.58
12/25/20,626.93
12/24/20,612.34
12/23/20,585.69
12/22/20,637.47
12/21/20,607.85
12/20/20,638.26
12/19/20,658.17
12/18/20,653.85
12/17/20,643.17
12/16/20,637.38
12/15/20,588.91
12/14/20,586.19
12/13/20,591.09
12/12/20,567.78
12/11/20,544.17
12/10/20,558.13
12/9/20,573.21
12/8/20,555.05
12/7/20,591.09
12/6/20,601.68
12/5/20,596.68
12/4/20,567.91
12/3/20,616.32
12/2/20,598.05
12/1/20,585.66
11/30/20,615.92
11/29/20,575.45
11/28/20,537.74
11/27/20,518.11
11/26/20,519.32
11/25/20,569.67
11/24/20,605.03
11/23/20,609.22
11/22/20,559.4
11/21/20,551.91
11/20/20,509.98
11/19/20,471.21
11/18/20,478.52
11/17/20,481.95
11/16/20,460.43
11/15/20,448.23
11/14/20,460.7
11/13/20,476.29
11/12/20,462.56
11/11/20,463.33
11/10/20,450.22
11/9/20,444.33
11/8/20,454.68
11/7/20,435.4
11/6/20,455.72
11/5/20,416.63
11/4/20,402.19
11/3/20,387.92
11/2/20,383.53
11/1/20,396.29
10/31/20,386.42
10/30/20,382.41
10/29/20,386.76
10/28/20,388.14
10/27/20,403.15
10/26/20,394.11
10/25/20,406.09
10/24/20,411.92
10/23/20,408.52
10/22/20,414.05
10/21/20,391.2
10/20/20,368.35
10/19/20,379.19
10/18/20,377.81
10/17/20,368.63
10/16/20,365.17
10/15/20,377.45
10/14/20,379.15
10/13/20,381.23
10/12/20,386.68
10/11/20,374.19
10/10/20,370.16
10/9/20,365.28
10/8/20,350.83
10/7/20,341.48
10/6/20,340.61
10/5/20,353.28
10/4/20,352.73
10/3/20,345.6
10/2/20,345.68
10/1/20,353.07
9/30/20,359.39
9/29/20,359.86
9/28/20,354.08
9/27/20,357.23
9/26/20,354.25
9/25/20,351.63
9/24/20,349.17
9/23/20,319.95
9/22/20,344.03
9/21/20,341.3
9/20/20,371.12
9/19/20,385.25
9/18/20,384.2
9/17/20,388.97
9/16/20,364.88
9/15/20,364.01
9/14/20,376.7
9/13/20,365.71
9/12/20,387.98
9/11/20,373.72
9/10/20,367.92
9/9/20,351.1
9/8/20,337.46
9/7/20,352.06
9/6/20,353.49
9/5/20,334.91
9/4/20,385.94
9/3/20,381.97
9/2/20,439.08
9/1/20,475.8
8/31/20,433.9
8/30/20,428.86
8/29/20,398.8
8/28/20,395.11
8/27/20,383.11
8/26/20,385.96
8/25/20,383.2
8/24/20,407.7
8/23/20,390.5
8/22/20,395.56
8/21/20,387.99
8/20/20,416.05
8/19/20,407.44
8/18/20,422.16
8/17/20,430.56
8/16/20,433.63
8/15/20,432.18
8/14/20,438.03
8/13/20,424.31
8/12/20,387.12
8/11/20,379.01
8/10/20,395.53
8/9/20,390.23
8/8/20,396.76
8/7/20,379.57
8/6/20,394.83
8/5/20,400.79
8/4/20,389.62
8/3/20,385.8
8/2/20,372.08
8/1/20,387.14
7/31/20,346.51
7/30/20,334.87
7/29/20,317.82
7/28/20,316.96
7/27/20,321.8
7/26/20,311.13
7/25/20,305.32
7/24/20,279.33
7/23/20,275.34
7/22/20,263.28
7/21/20,245.53
7/20/20,236.1
7/19/20,239.01
7/18/20,235.75
7/17/20,232.75
7/16/20,233.65
7/15/20,238.62
7/14/20,240.5
7/13/20,239.73
7/12/20,242.75
7/11/20,239.2
7/10/20,241.26
7/9/20,242.02
7/8/20,246.99
7/7/20,239.25
7/6/20,241.56
7/5/20,227.98
7/4/20,229.15
7/3/20,225.12
7/2/20,226.42
7/1/20,230.95
6/30/20,225.63
6/29/20,227.87
6/28/20,225.09
6/27/20,221.06
6/26/20,229.67
6/25/20,232.56
6/24/20,234.75
6/23/20,243.2
6/22/20,243.25
6/21/20,228.13
6/20/20,228.86
6/19/20,229.11
6/18/20,231.34
6/17/20,233.88
6/16/20,235.36
6/15/20,230.93
6/14/20,232.02
6/13/20,238.22
6/12/20,237.54
6/11/20,230.71
6/10/20,247.78
6/9/20,243.82
6/8/20,246.18
6/7/20,244.56
6/6/20,242
6/5/20,240.23
6/4/20,243.37
6/3/20,244.52
6/2/20,237.94
6/1/20,247.97
5/31/20,231.81
5/30/20,243.63
5/29/20,220.66
5/28/20,220.18
5/27/20,208.18
5/26/20,201
5/25/20,204.13
5/24/20,199.97
5/23/20,206.62
5/22/20,207.35
5/21/20,198.75
5/20/20,209.99
5/19/20,214.51
5/18/20,214.87
5/17/20,207
5/16/20,200.51
5/15/20,194.85
5/14/20,203.3
5/13/20,199.58
5/12/20,189.84
5/11/20,185.96
5/10/20,187.78
5/9/20,210.22
5/8/20,211.45
5/7/20,212
5/6/20,199.04
5/5/20,205.36
5/4/20,206.61
5/3/20,209.83
5/2/20,213.96
5/1/20,212
4/30/20,206.22
4/29/20,215.4
4/28/20,196.55
4/27/20,196.14
4/26/20,197.35
4/25/20,194.01
4/24/20,187.58
4/23/20,185.46
4/22/20,182.72
4/21/20,170.79
4/20/20,170.4
4/19/20,180.13
4/18/20,187.45
4/17/20,170.63
4/16/20,172.31
4/15/20,152.9
4/14/20,158.45
4/13/20,156.38
4/12/20,158.73
4/11/20,158.18
4/10/20,157.86
4/9/20,169.68
4/8/20,173
4/7/20,164.71
4/6/20,171.06
4/5/20,142.58
4/4/20,144.01
4/3/20,141.14
4/2/20,141.3
4/1/20,135.66
3/31/20,132.86
3/30/20,132.15
3/29/20,125.24
3/28/20,131.03
3/27/20,131.74
3/26/20,138.38
3/25/20,136.07
3/24/20,138.62
3/23/20,136.02
3/22/20,122.41
3/21/20,132.58
3/20/20,133.32
3/19/20,135.43
3/18/20,117.77
3/17/20,116.06
3/16/20,111.02
3/15/20,124.35
3/14/20,122.69
3/13/20,133.99
3/12/20,107.9
3/11/20,194.58
3/10/20,200.56
3/9/20,202.85
3/8/20,199.16
3/7/20,237.32
3/6/20,244.9
3/5/20,228.45
3/4/20,224.38
3/3/20,223.94
3/2/20,231.87
3/1/20,217.99
2/29/20,217.52
2/28/20,226.93
2/27/20,227.53
2/26/20,224.3
2/25/20,246.96
2/24/20,265.65
2/23/20,274.72
2/22/20,261.64
2/21/20,265.11
2/20/20,257.39
2/19/20,259.12
2/18/20,282.26
2/17/20,267.63
2/16/20,259.99
2/15/20,264.87
2/14/20,285.25
2/13/20,268.75
2/12/20,265.58
2/11/20,236.76
2/10/20,222.95
2/9/20,228.59
2/8/20,223.23
2/7/20,223.51
2/6/20,213.16
2/5/20,203.83
2/4/20,188.93
2/3/20,189.79
2/2/20,188.5
2/1/20,183.64
1/31/20,179.91
1/30/20,184.59
1/29/20,173.86
1/28/20,175.74
1/27/20,170.27
1/26/20,167.9
1/25/20,160.44
1/24/20,162.55
1/23/20,162.8
1/22/20,168.13
1/21/20,169.41
1/20/20,166.87
1/19/20,166.92
1/18/20,174.19
1/17/20,170.22
1/16/20,164.36
1/15/20,166.45
1/14/20,166.07
1/13/20,143.6
1/12/20,146.46
1/11/20,142.67
1/10/20,144.81
1/9/20,137.92
1/8/20,140.81
1/7/20,143.04
1/6/20,144.08
1/5/20,135.59
1/4/20,134.33
1/3/20,134.27
1/2/20,127.19
1/1/20,130.75
12/31/19,129.21
12/30/19,131.83
12/29/19,134.4
12/28/19,128.35
12/27/19,126.41
12/26/19,125.93
12/25/19,125.24
12/24/19,128.05
12/23/19,128.08
12/22/19,132.19
12/21/19,127.61
12/20/19,128.7
12/19/19,128.42
12/18/19,132.92
12/17/19,122.06
12/16/19,132.78
12/15/19,142.53
12/14/19,142.03
12/13/19,144.96
12/12/19,145.03
12/11/19,143.51
12/10/19,145.86
12/9/19,147.88
12/8/19,151.17
12/7/19,148.28
12/6/19,148.89
12/5/19,148.69
12/4/19,145.79
12/3/19,147.82
12/2/19,148.89
12/1/19,151.04
11/30/19,151.95
11/29/19,154.55
11/28/19,151.07
11/27/19,152.7
11/26/19,147.61
11/25/19,145.9
11/24/19,140.66
11/23/19,152.46
11/22/19,149.8
11/21/19,161.46
11/20/19,174.96
11/19/19,176.09
11/18/19,178.5
11/17/19,184.18
11/16/19,182.42
11/15/19,180.19
11/14/19,185.25
11/13/19,188.36
11/12/19,186.99
11/11/19,185.09
11/10/19,188.99
11/9/19,184.96
11/8/19,184.03
11/7/19,186.94
11/6/19,191.28
11/5/19,188.67
11/4/19,185.85
11/3/19,181.7
11/2/19,183.01
11/1/19,183.12
10/31/19,182.37
10/30/19,183.25
10/29/19,190.45
10/28/19,181.67
10/27/19,184.05
10/26/19,179.62
10/25/19,181.49
10/24/19,160.73
10/23/19,162.28
10/22/19,171.42
10/21/19,174.18
10/20/19,175.14
10/19/19,171.91
10/18/19,172.81
10/17/19,177.31
10/16/19,174.53
10/15/19,180.59
10/14/19,186.63
10/13/19,181.11
10/12/19,179.87
10/11/19,180.6
10/10/19,191.1
10/9/19,192.64
10/8/19,180.78
10/7/19,179.87
10/6/19,170.55
10/5/19,176.43
10/4/19,175.65
10/3/19,174.54
10/2/19,180.27
10/1/19,175.78
9/30/19,180.35
9/29/19,169.29
9/28/19,173.62
9/27/19,173.19
9/26/19,164.56
9/25/19,168.92
9/24/19,166.29
9/23/19,201.18
9/22/19,211.13
9/21/19,215.22
9/20/19,218
9/19/19,220.21
9/18/19,210.43
9/17/19,207.77
9/16/19,197.32
9/15/19,189.1
9/14/19,188.16
9/13/19,181.11
9/12/19,180.87
9/11/19,178.47
9/10/19,180.05
9/9/19,180.65
9/8/19,181.44
9/7/19,177.74
9/6/19,169.15
9/5/19,173.83
9/4/19,174.79
9/3/19,178.81
9/2/19,178.11
9/1/19,169.72
8/31/19,171.62
8/30/19,168.16
8/29/19,168.66
8/28/19,172.85
8/27/19,186.58
8/26/19,188.34
8/25/19,186.3
8/24/19,190.15
8/23/19,193.43
8/22/19,190.29
8/21/19,187.24
8/20/19,196.14
8/19/19,201.64
8/18/19,193.68
8/17/19,184.81
8/16/19,184.55
8/15/19,187.8
8/14/19,186.56
8/13/19,207.68
8/12/19,210.45
8/11/19,215.83
8/10/19,205.93
8/9/19,209.49
8/8/19,220.16
8/7/19,224.66
8/6/19,225.63
8/5/19,232.45
8/4/19,220.72
8/3/19,220.89
8/2/19,216.54
8/1/19,216.37
7/31/19,217.23
7/30/19,208.49
7/29/19,209.82
7/28/19,210.37
7/27/19,206.62
7/26/19,217.83
7/25/19,217.65
7/24/19,215.44
7/23/19,211.87
7/22/19,217.27
7/21/19,225.01
7/20/19,227.86
7/19/19,220.09
7/18/19,225.23
7/17/19,210.95
7/16/19,198.87
7/15/19,228.49
7/14/19,226.62
7/13/19,269.16
7/12/19,274.68
7/11/19,268.72
7/10/19,289.1
7/9/19,307.41
7/8/19,312.23
7/7/19,304.88
7/6/19,288.08
7/5/19,287.15
7/4/19,283.43
7/3/19,300.58
7/2/19,291.41
7/1/19,294.83
6/30/19,292.21
6/29/19,318.48
6/28/19,310.56
6/27/19,297.55
6/26/19,338.54
6/25/19,317.65
6/24/19,311.46
6/23/19,308.53
6/22/19,310.38
6/21/19,294.72
6/20/19,271.43
6/19/19,268.26
6/18/19,264.59
6/17/19,273
6/16/19,267.98
6/15/19,267.75
6/14/19,262.53
6/13/19,254.86
6/12/19,261.54
6/11/19,244.41
6/10/19,246.86
6/9/19,231.27
6/8/19,243.42
6/7/19,248.98
6/6/19,248.54
6/5/19,245.83
6/4/19,241.26
6/3/19,250.37
6/2/19,269.01
6/1/19,264.31
5/31/19,267.99
5/30/19,254.52
5/29/19,268.61
5/28/19,271.18
5/27/19,270.98
5/26/19,264.68
5/25/19,250.68
5/24/19,249.17
5/23/19,244.68
5/22/19,244.34
5/21/19,253.76
5/20/19,250.72
5/19/19,259.63
5/18/19,233.89
5/17/19,244.45
5/16/19,264.69
5/15/19,248.15
5/14/19,217.42
5/13/19,196.02
5/12/19,188.07
5/11/19,192.27
5/10/19,172.77
5/9/19,170.84
5/8/19,170.77
5/7/19,169.34
5/6/19,173
5/5/19,163.03
5/4/19,163.68
5/3/19,167.86
5/2/19,161.66
5/1/19,160.38
4/30/19,161.8
4/29/19,154.93
4/28/19,158.27
4/27/19,159.41
4/26/19,157.97
4/25/19,155.18
4/24/19,165.22
4/23/19,169.95
4/22/19,170.87
4/21/19,168.52
4/20/19,172.73
4/19/19,172.79
4/18/19,173.33
4/17/19,165.9
4/16/19,165.65
4/15/19,160.17
4/14/19,167.29
4/13/19,163.19
4/12/19,163.47
4/11/19,164.36
4/10/19,177.37
4/9/19,175.09
4/8/19,179.16
4/7/19,174.33
4/6/19,165.55
4/5/19,164.93
4/4/19,157.43
4/3/19,160.34
4/2/19,163.47
4/1/19,141.5
3/31/19,141.79
3/30/19,142.65
3/29/19,143.38
3/28/19,138.15
3/27/19,139.65
3/26/19,134.37
3/25/19,134.25
3/24/19,136.44
3/23/19,137.53
3/22/19,136.42
3/21/19,135.11
3/20/19,139.31
3/19/19,138.72
3/18/19,137.92
3/17/19,138.91
3/16/19,141.15
3/15/19,136.75
3/14/19,132.45
3/13/19,131.97
3/12/19,133.8
3/11/19,132.99
3/10/19,135.72
3/9/19,137.52
3/8/19,133.85
3/7/19,136.93
3/6/19,137.62
3/5/19,136.82
3/4/19,125.97
3/3/19,131.01
3/2/19,132.76
3/1/19,135.72
2/28/19,135.47
2/27/19,135.2
2/26/19,136.67
2/25/19,138.27
2/24/19,132.93
2/23/19,158.3
2/22/19,147.97
2/21/19,145.78
2/20/19,149.11
2/19/19,144.01
2/18/19,145.8
2/17/19,133.79
2/16/19,122.87
2/15/19,121.73
2/14/19,120.97
2/13/19,122.22
2/12/19,122.64
2/11/19,121.3
2/10/19,124.92
2/9/19,119.44
2/8/19,119.23
2/7/19,104.55
2/6/19,104.63
2/5/19,107.37
2/4/19,107.9
2/3/19,107.62
2/2/19,110.68
2/1/19,106.98
1/31/19,106.71
1/30/19,108.52
1/29/19,104.79
1/28/19,105.82
1/27/19,112.5
1/26/19,115.83
1/25/19,115.5
1/24/19,116.71
1/23/19,116.84
1/22/19,118.23
1/21/19,116.05
1/20/19,117.52
1/19/19,123.02
1/18/19,119.34
1/17/19,122.03
1/16/19,121.72
1/15/19,119.62
1/14/19,127.53
1/13/19,114.64
1/12/19,123.75
1/11/19,125.15
1/10/19,125.63
1/9/19,148.79
1/8/19,148.41
1/7/19,149.96
1/6/19,154.96
1/5/19,153.49
