t,cum_ret
0,-0.0005932553957963358
1,0.0050623111986274425
2,-0.007334345011926868
3,-0.009791438599943032
4,-0.004615648118716678
5,0.0020782379193301326
6,0.002845294890146546
7,0.007878873504836716
8,0.015690605389352224
9,0.015021016252113452
10,0.02109655099302764
11,0.01932334011567566
12,0.026717180604888834
13,0.018400419710504514
14,0.028221506672850328
15,0.024555524289822075
16,0.03383609538467634
17,0.038081118249116606
18,0.05027115086635925
19,0.06036440397920233
