t,cum_ret
0,0.0034002079323351376
1,0.014224268513076482
2,0.005767484049229004
3,0.004144347387425182
4,0.0032427214990889976
5,0.008755922947698582
6,0.012789360540394906
7,0.0207405753467697
8,0.028110856001172323
9,0.024885138214964058
10,0.023830564189406902
11,0.025198905724884552
12,0.03540577441575245
13,0.02884088714472543
14,0.03858712711860796
15,0.03960545344349391
16,0.04515099319964684
17,0.05488993778509353
18,0.06999553480923279
19,0.06875520897547643
