t,cum_ret
0,0.002129322191398508
1,0.0010821256011820232
2,-0.0021062721977496927
3,0.0010772248725371563
4,0.0033179530177166808
5,0.0034308161859976077
6,0.006496110296548321
7,0.006228690330999515
8,0.007795064677586262
9,0.007733595783084039
10,0.009577218547707952
11,0.013378690654693853
12,0.014975617937006724
13,0.012280295806580521
14,0.010647926039313603
15,0.009677997668676597
16,0.005376986578527158
17,0.00675369282631292
18,0.005830222664458133
19,0.007045900693972426
