t,cum_ret
0,0.0020632532203278256
1,0.011152370235505226
2,0.0014430400723490027
3,-0.0026339696181406284
4,-0.005904843610200697
5,-0.002773429669044573
6,-0.0004690283662076116
7,0.006188958729720103
8,0.012283016076723316
9,0.007703107885599125
10,0.00530432640868364
11,0.004834545460906503
12,0.013700663839215647
13,0.00573061842466948
14,0.013233157986217025
15,0.012660883075115
16,0.016733939660533572
17,0.025267916565262505
18,0.0391038214457176
19,0.03717472062632578
