t,cum_ret
0,0.0011883939772692927
1,0.004629277726011019
2,0.008599772932725508
3,0.009652741040712808
4,0.012559505170745519
5,0.020874342792070556
6,0.021893145149864606
7,0.02923489525204998
8,0.02241334911321904
9,0.023932528010328746
10,0.024642725666437517
11,0.022692296688873705
12,0.027864578530513603
13,0.028846874470123077
14,0.031980049883668295
15,0.0260617186137091
16,0.022946503403776727
17,0.02067173157489319
18,0.022217695569117988
19,0.01637760862051963
